Image,Text
page_70_line_20.png,घाळून जनमानसाची जमीन उभी-आडवी नांगरायला सुरुवात केली. आयुष्याच्या
page_70_line_21.png,अखेरपर्यंत या क्रांतीच्या नांगराचा मिट्टा त्यांनी हातातून सोडला नाही.
page_70_line_22.png,अज्ञा प्रकारे काम करीत असाताना आणि पुन्हा नव्या चळवळीला सुरुवात
page_70_line_23.png,करीत असताना क्रांतिसिंहांची आर्थिक परिस्थिती कायमच नाजूक राहिली. पण
page_70_line_24.png,तद्माही परिस्थितीत त्यांच्या कामात कधीही खंड पडला नाही. नाशिक रोड सेंट्रल
page_70_line_25.png,"जेलमधून १९५६ साली श्री. रामचंद्र पाटील, मास्तर यांना पाठवलेल्या पत्रात ते"
page_70_line_26.png,"म्हणतात, ""आपले ता. ८ चे पत्र पोहोचले. मी दक्षिण सातार्‍्यातर्फे लोकसभेला उभे"
page_70_line_27.png,"रहावे, असे एकंदरीत मंडळींचे मत दिसते. पण निवडणुकांमध्ये खर्चाचा प्रश्‍न हा"
page_70_line_28.png,लोकप्रियतेपेक्षाही महत्त्वाचा असतो. त्यामुळे निवडणुकांचा बोजा मी उचळू शकत
page_70_line_29.png,नाही. आर्थिकदृष्टीने मी निर्धन माणूस आहे. माझी आर्थिक स्थिती आपण १९३०
page_71_line_1.png,सालापासून पाहात आहात. शिवाय माझा पराभव करण्यासाठी काँग्रेसवाल्यांजवळ
page_71_line_2.png,पैशाशिवाय दुसरे भांडवल नाही. त्यामुळे त्यांनी पैसा भरपूर खर्च केल्यास त्या
page_71_line_3.png,मानाने आपली आर्थिक स्थिती दर्या मे खसखस ठरणार आहे. म्हणूनच निवडणुकीस
page_71_line_4.png,उभे राहण्याचा मी विचार करू शकत नाही.
page_71_line_5.png,"""पैशाच्या मदतीच्या आश्वासनावर माझा मुळीच विश्वास नाही. मी एकदा"
page_71_line_6.png,"आजारी असताना माझ्याजवळ औषधालाही पैसा नव्हता, हे तुम्हाला ठाऊक आहे."
page_71_line_7.png,संन्याशाच्या लग्नाला शेंडीपासून सुरुवात तशी डिपॉझिटपासून सुरुवात करावी
page_71_line_8.png,लागणार आहे. आणि डिपॉझिट गोळा होईपर्यंत निवडणुका संपूनही जातील. तरी
page_71_line_9.png,"निवडणुकीस उभे राहू नये, असे माझे प्रामाणिक मत आहे. आपल्या सहकाऱ्यांना"
page_71_line_10.png,"सप्रेम नमस्कार, कळावे."""
page_71_line_11.png,पुढे क्रांतिसिहांना १९५७ च्या निवडणुकांमध्ये जनतेने कम्युनिस्ट पक्ष आणि
page_71_line_12.png,संयुक्त महाराष्ट्र समितीचे उमेदवार म्हणून सातारा लोकसभा मतदारसंघात उभे
page_71_line_13.png,केले आणि प्रचंड बहुमताने निवडून आणले. अण्णांना तज्ञा अर्थाने पैशाची 'अडचण'
page_71_line_14.png,"आली नाही कारण जनतेची, प्रेमाची संपत्ती त्यांच्याकडे भरपूर होती."
page_72_line_1.png,संयुक्त महाराष्ट्राची चळवळ आणि लोकसभेत प्रवेळा
page_72_line_2.png,संयुक्त महाराष्ट्राची चळवळ महाराष्ट्राच्या सामाजिक राजकीय जीवनातली
page_72_line_3.png,एक अत्यंत अव्वल दर्जाची आणि आजवरच्या इतिहासातली सर्वात मोठी चळवळ
page_72_line_4.png,"होती. महाराष्ट्रातली जवळ जवळ ९० टक्के कामगार, कष्टकरी-शेतकरी, शेतमजूर"
page_72_line_5.png,जनता या चळवळीत अत्यंत चिवटपणे लढली. एवढी मजबूत एकजूट आणि
page_72_line_6.png,घराघरांतल्या लहान मुलांपर्यंतसुद्धा पोहोचणारे लढाऊ भावनात्मक उधाण
page_72_line_7.png,महाराष्ट्राने यानंतर पाहिलेले नाही. क्रांतिसिंह नाना पाटलांनी या चळवळीत
page_72_line_8.png,महाराष्ट्राचे एक प्रमुख लोकप्रिय नेते म्हणून फार मोठे कार्य केले. झंझावती दौरे
page_72_line_9.png,करून महाराष्ट्रातल्या जनतेला खवळलेल्या समुद्राप्रमाणे उभे करण्यात त्यांचा
page_72_line_10.png,सर्वात मोठा वाटा होता.
page_72_line_11.png,"आचार्य प्र. के. अत्रे यांनी अण्णांच्या योगदानाविषयी म्हटले आहे, ""पंचावन्न"
page_72_line_12.png,सालापासून नाना पाटलांच्या जीवनात संयुक्त महाराष्ट्राच्या लढ्याचा तिसरा खंड
page_72_line_13.png,"सुरू झाला आहे. या चार वर्षांत (१९५५ ते १९५९-६०, ले.) नाना पाटलांनी आपल्या"
page_72_line_14.png,सिंहगर्जनेने महाराष्ट्रातले गावन्‌गाव हलविले आहे! एक दिवसाची विश्रांतीसुद्धा
page_72_line_15.png,कधी त्यांनी घेतली नाही. साऱ्या महाराष्ट्रातून झंझावती दौरा काढून हजारो
page_72_line_16.png,प्रचाराच्या सभा त्यांनी घेतल्या आहेत. 'मुंबईसह महाराष्ट्र राज्य आपण मिळविले
page_72_line_17.png,म्हणून काँग्रेसवाल्यांनी आपले 'पटके' कितीही आभाळात उडविले तरी त्या श्रेयात
page_72_line_18.png,नाना पाठील यांचा फार मोठा भाग आहे. हे एखादा आंधळासुद्धा सांगू शकेल.
page_72_line_19.png,अजूनही संयुक्त महाराष्ट्राचा लढा कुठे संपलाय? बेळगाव-कारवारसाठी समितीने
page_72_line_20.png,सत्याग्रहाची घोषणा केळीच आहे. आणि सत्याग्रहाच्या आघाडीवर आपण दंड
page_72_line_21.png,थोपटून उभे राहणार असल्याची नाना पाटलांनीही गर्जना केली आहे. “समाजवादी
page_72_line_22.png,"भारतात, समाजवादी महाराष्ट्र निर्माण झाल्याचे सुवर्णदृइ्य माझ्या डोळ्यांनी मला"
page_72_line_23.png,पाहू द्या! अशी तळमळीची इच्छा नाना पाटलांनी आपल्या एकसष्टीच्या समारंभाच्या
page_72_line_24.png,"वेळी परवा व्यक्त केली!""आचार्य अत्रेसुद्धा संयुक्त महाराष्ट्र समितीच्या प्रमुख"
page_72_line_25.png,नेत्यांपेकी आणि वक्‍्त्यांपैकी एक होते. त्यांनी क्रांतिसिंहांचे केळेले हे वर्णन १९६०
page_72_line_26.png,सालचे आहे. अण्णांच्या संयुक्त महाराष्ट्र चळवळीतल्या सहभागाविषयी एवढे नेमके
page_72_line_27.png,वर्णन फारच कमी ठिकाणी मिळेल.
page_73_line_1.png,१९४६ साली प्रकट झाल्यानंतर त्यांचे महाराष्ट्रभर अभूतपूर्व सत्कार झाले
page_73_line_2.png,होते. त्या काळात हैद्राबाद संस्थानात असलेल्या मराठवाड्यात आणि मध्य प्रदेशात
page_73_line_3.png,असलेल्या विदर्भातसुद्धा हे दौरे झाले होते. बेळगाव-कारवार-धारवाड भागातही
page_73_line_4.png,त्यांचे सत्कार झाले होते. यातून ते पुढे होणाऱ्या महाराष्ट्राच्या जनतेला चांगलेच
page_73_line_5.png,परिचित झाले होते. १९५३ साली त्यांनी भारतीय कम्युनिस्ट पक्षात प्रवेश केल्यावर
page_73_line_6.png,१९५४ सालीच त्यांची किसान सभेचे महाराष्ट्राचे अध्यक्ष म्हणून निवड झाली होती.
page_73_line_7.png,शेतकऱ्यांच्या प्रश्‍नांवर लढे संघटित करण्यासाठी त्यांनी महाराष्ट्रभर संचार केला
page_73_line_8.png,होता. १९५४ सालीच ते किसान सभेचे भारतीय पातळीवरचे उपाध्यक्ष झाले आणि
page_73_line_9.png,१९५५ साली त्यांना किसान सभेचे भारतीय पातळीवरचे अध्यक्ष म्हणून निवडण्यात
page_73_line_10.png,"आले. १९५५ सालीच त्यांचा, किसान सभेचे प्रतिनिधी म्हणून, सोविएत युनियनचा"
page_73_line_11.png,आणि पूर्व युरोपातील 'समाजवादी' देशांचा दौराही झाला होता. संयुक्त महाराष्ट्राच्या
page_73_line_12.png,चळवळीत क्रांतिसिहांनी एक नेते म्हणून पुढाकार घेण्याच्या काळापर्यंत
page_73_line_13.png,क्रांतिसिहांची राजकीय-सामाजिक उंची १९४२-४६ च्या कालखंडापेक्षासुद्धा जास्त
page_73_line_14.png,वाढली होती. ते या काळात फक्त स्वातंत्र्य चळवळीतले सशस्त्र प्रतिसरकारचे नेते
page_73_line_15.png,नव्हते तर आम ग्रामीण कष्टकरी जनतेचे नेते होते. सातारा जिल्हा राष्ट्रीय संघाच्या
page_73_line_16.png,१९४२-४६ च्या कामामुळे त्यांची मुंबईच्या गिरणीकामगारांमध्ये चांगलीच
page_73_line_17.png,लोकप्रियता होती. लोखंडी जथ्याच्या सातारी कामगारांची संघटना तर त्यांच्या
page_73_line_18.png,"पुढाकारानेच झाली होती. त्यामुळे शेतकरी समाजाबरोबरच, त्यांच्याच घराघरांतून"
page_73_line_19.png,"येऊन मुंबईला चाकरी करणाऱ्या, कामगारांमध्येसुद्धा नाना पाटलांचे पुढारी म्हणून"
page_73_line_20.png,एक खास स्थान निर्माण झाले होते. त्यामुळे क्रांतिसिह संयुक्त महाराष्ट्रांच्या
page_73_line_21.png,चळवळीतले प्रमुख नेते बनणे ही 'नैसर्गिक' बाबच होती. शहरात आणि खेड्यात
page_73_line_22.png,अशा दोन्ही ठिकाणी जनमनाची पकड घेणारे ते समितीचे एकमेव नेते होते.
page_73_line_23.png,भाषावर प्रांत रचनेचा प्रश्‍न स्वातंत्र्यपूर्व काळापासून काँग्रेस पक्षामध्ये चर्चीला
page_73_line_24.png,जाणारा प्रश्‍न होता. १५ ऑगस्ट १९४७ नंतर या प्रश्‍नावर जास्त धारदारपणे चर्चा
page_73_line_25.png,होऊ लागल्या. काँग्रेसअंतर्गत मागण्या वाढू लागल्या. यामुळे पंडित नेहरू आणि
page_73_line_26.png,वल्लभभाई पटेल यांच्यावर दबाव आलाच. यातूनच एस. के. दार यांच्या
page_73_line_27.png,अध्यक्षतेखाली लिंग्विस्टिक प्रॉव्हिसेस कमिशन (भाषावर प्रदेशांसाठी मंडळ) तयार
page_73_line_28.png,केले गेले. १७ जून १९४८ रोजी तयार झालेल्या या कमिशनध्ये पन्नालाल आणि
page_73_line_29.png,जगत नारायण लाल असे अन्य सदस्य होते. या कमिशनला मदत करण्यासाठी नऊ
page_73_line_30.png,"सहयोगी सदस्यसुद्धा नेमण्यात आले होते. ते महाराष्ट्र, मध्य प्रांत, बेरार,"
page_74_line_1.png,१९४६ साली प्रकट झाल्यानंतर त्यांचे महाराष्ट्रभर अभूतपूर्व सत्कार झाले
page_74_line_2.png,होते. त्या काळात हैद्राबाद संस्थानात असलेल्या मराठवाड्यात आणि मध्य प्रदेशात
page_74_line_3.png,असलेल्या विदर्भातसुद्धा हे दौरे झाले होते. बेळगाव-कारवार-धारवाड भागातही
page_74_line_4.png,त्यांचे सत्कार झाले होते. यातून ते पुढे होणाऱ्या महाराष्ट्राच्या जनतेला चांगलेच
page_74_line_5.png,परिचित झाले होते. १९५३ साली त्यांनी भारतीय कम्युनिस्ट पक्षात प्रवेश केल्यावर
page_74_line_6.png,१९५४ सालीच त्यांची किसान सभेचे महाराष्ट्राचे अध्यक्ष म्हणून निवड झाली होती.
page_74_line_7.png,शेतकऱ्यांच्या प्रश्‍नांवर लढे संघटित करण्यासाठी त्यांनी महाराष्ट्रभर संचार केला
page_74_line_8.png,होता. १९५४ सालीच ते किसान सभेचे भारतीय पातळीवरचे उपाध्यक्ष झाले आणि
page_74_line_9.png,१९५५ साली त्यांना किसान सभेचे भारतीय पातळीवरचे अध्यक्ष म्हणून निवडण्यात
page_74_line_10.png,"आले. १९५५ सालीच त्यांचा, किसान सभेचे प्रतिनिधी म्हणून, सोविएत युनियनचा"
page_74_line_11.png,आणि पूर्व युरोपातील 'समाजवादी' देशांचा दौराही झाला होता. संयुक्त महाराष्ट्राच्या
page_74_line_12.png,चळवळीत क्रांतिसिहांनी एक नेते म्हणून पुढाकार घेण्याच्या काळापर्यंत
page_74_line_13.png,क्रांतिसिहांची राजकीय-सामाजिक उंची १९४२-४६ च्या कालखंडापेक्षासुद्धा जास्त
page_74_line_14.png,वाढली होती. ते या काळात फक्त स्वातंत्र्य चळवळीतले सडास्त्र प्रतिसरकारचे नेते
page_74_line_15.png,नव्हते तर आम ग्रामीण कष्ठकरी जनतेचे नेते होते. सातारा जिल्हा राष्ट्रीय संघाच्या
page_74_line_16.png,१९४२-४६ च्या कामामुळे त्यांची मुंबईच्या गिरणीकामगारांमध्ये चांगलीच
page_74_line_17.png,लोकप्रियता होती. लोखंडी जथ्याच्या सातारी कामगारांची संघटना तर त्यांच्या
page_74_line_18.png,"पुढाकारानेच झाली होती. त्यामुळे शेतकरी समाजाबरोबरच, त्यांच्याच घराघरांतून"
page_74_line_19.png,"येऊन मुंबईला चाकरी करणाऱ्या, कामगारांमध्येसुद्धा नाना पाटलांचे पुढारी म्हणून"
page_74_line_20.png,एक खास स्थान निर्माण झाले होते. त्यामुळे क्रांतिसिंह संयुक्त महाराष्ट्रांच्या
page_74_line_21.png,चळवळीतले प्रमुख नेते बनणे ही 'नैसर्गिक' बाबच होती. शहरात आणि खेड्यात
page_74_line_22.png,अश्ना दोन्ही ठिकाणी जनमनाची पकड घेणारे ते समितीचे एकमेव नेते होते.
page_74_line_23.png,भाषावर प्रांत रचनेचा प्रश्‍न स्वातंत्र्यपूर्व काळापासून काँग्रेस पक्षामध्ये चर्चीला
page_74_line_24.png,जाणारा प्रश्‍न होता. १५ ऑगस्ट १९४७ नंतर या प्रश्‍नावर जास्त धारदारपणे चर्चा
page_74_line_25.png,होऊ लागल्या. काँग्रेसअंतर्गत मागण्या वाढू लागल्या. यामुळे पंडित नेहरू आणि
page_74_line_26.png,वल्लभभाई पटेल यांच्यावर दबाव आलाच. यातूनच एस. के. दार यांच्या
page_74_line_27.png,अध्यक्षतेखाली लिंग्विस्टिक प्रॉव्हिसेस कमिशन (भाषावर प्रदेशांसाठी मंडळ) तयार
page_74_line_28.png,केले गेले. १७ जून १९४८ रोजी तयार झालेल्या या कमिशनध्ये पन्नालाल आणि
page_74_line_29.png,जगत नारायण लाल असे अन्य सदस्य होते. या कमिशनला मदत करण्यासाठी नऊ
page_74_line_30.png,"सहयोगी सदस्यसुद्धा नेमण्यात आले होते. ते महाराष्ट्र, मध्य प्रांत, बेरार,"
page_75_line_1.png,"महाकोडल, कर्नाटक, आंध्र, तामिळनाडू, केरळ यांचे प्रतिनिधित्व करीत होते. १३"
page_75_line_2.png,"डिसेंबर १९४८ रोजी या कमिडानचा रिपोर्ट सादर झाला. १,००० लेखी निवेदने या"
page_75_line_3.png,कमिदशनकडे आली होती आणि त्यांनी ७०० साक्षीदारांच्या मुलाखती घेतल्या होत्या.
page_75_line_4.png,भाषावर प्रांत रचनेच्या बाजूने असणारी मंडळी या कमिझडनच्या रिपोर्टमुळे
page_75_line_5.png,"मोठ्या प्रमाणात खवळली. कारण, भाषेच्या पायावर किंवा प्रामुख्याने भाषेचा विचार"
page_75_line_6.png,करून प्रांत रचना करणे हे देशाच्या व्यापक हितात बसणारे नाही आणि त्यामुळे त्या
page_75_line_7.png,आधारावर काही कार्यवाही करू नये असा अहवाल या कमिडनने दिला होता. या
page_75_line_8.png,अहवालामुळे काँग्रेस पक्षात जो असंतोष तयार झाला त्यामुळे जयपूरला झालेल्या
page_75_line_9.png,अधिवेशनात भाषावर प्रांत रचनेच्या मागणीचा फेरविचार करण्यासाठी एक उप-
page_75_line_10.png,"समिती नेमण्यात आली. यात पंडित जवाहरलाल नेहरू, वल्लभभाई पटेल आणि"
page_75_line_11.png,काँग्रेसचे तत्कालीन अध्यक्ष पट्टाभी सीतारामय्या अज्ञा तीन वजनदार व्यक्तींचा
page_75_line_12.png,समावेश होता. या उप-समितीचा रिपोर्ट ६ एप्रिल १९४९ रोजी प्रसारित करण्यात
page_75_line_13.png,आला. या अहवालात भाषावर प्रांत रचनेचा प्रयत्न केल्यास जे दूरगामी परिणाम
page_75_line_14.png,होतील त्याविरुद्ध इशारा दिला गेला होता. मद्रास शहराची मागणी सोडून देण्याच्या
page_75_line_15.png,अटीवर या समितीने आंध्र प्रदेशाचे राज्य निर्माण होण्यासाठीची मागणी मान्य
page_75_line_16.png,करणारा विचार मांडला होता. पण इतर सर्व मागण्या फेटाळून लावल्या होत्या.
page_75_line_17.png,भाषावर प्रांत रचनेचा प्रश्‍न यामुळे तीव्रच बनत गेला. आंत्र प्रदेशच्या
page_75_line_18.png,मागणीसाठी स्वामी सीताराम या प्रसिद्ध गांधीवादी नेत्याने ३५ दिवसांचे आमरण
page_75_line_19.png,उपोषण केळे आणि विनोबा भावेंच्या आग्रहाखातर सोडले. पण त्या पाठोपाठ एक
page_75_line_20.png,वर्षाने दुसरे गांधीवादी नेते पोट्टी श्रीरामुलू यांनी आमरण उपोषण सुरू केले. त्यांच्या
page_75_line_21.png,५८ दिवसांच्या उपोषणाच्या होवटी १५ डिसेंबर १९५२ रोजी त्यांचा उपोषणातच मृत्यू
page_75_line_22.png,झाला. यामुळे आंध्र प्रदेश मुलखात मोठ्या प्रमाणात अभूतपूर्व असे हिंसक आंदोलन
page_75_line_23.png,झाले. परिणामी १९ डिसेंबर १९५२ रोजी पंतप्रधानांनी आंध्र प्रदेशचे स्वतंत्र राज्य
page_75_line_24.png,केल्याचे जाहीर केले.
page_75_line_25.png,या घटनांचे परिणाम महाराष्ट्रातील जनता आणि नेते यांच्यावरही झाले.
page_75_line_26.png,भाषिकांच्या मागण्याही जास्त तीव्रपणे होऊ लागल्या. या पार्श्वभूमीवर एस्‌. फाझल
page_75_line_27.png,अली यांच्या अध्यक्षतेखाली एच. एन. कुंझरू आणि के. एम. पणिकर सदस्य
page_75_line_28.png,असलेले राज्य पुनर्रचना कमिजञान २२ डिसेंबर १९५३ रोजी जाहीर झाले. १०
page_76_line_1.png,ऑक्टोबर १९५५ रोजी या कमिशुनचा अहवाल जाहीर झाला. या काळात आजच्या
page_76_line_2.png,भाजपचा पूर्वीचा अवतार असलेल्या जनसंघाने राज्य पुनर्रचना कमिशनला दिलेल्या
page_76_line_3.png,निवेदनात गुजरात आणि महाराष्ट्र यांचे मिळून द्विभाषिक मुंबई राज्य करावे असा
page_76_line_4.png,"प्रस्ताव मांडला होता. १९४६ पासून संयुक्त महाराष्ट्र समिती (जुनी), संयुक्त"
page_76_line_5.png,"महाराष्ट्र सभा, संयुक्त महाराष्ट्र परिषद अशा अनेक उपक्रमांमधून गेल्यावर काँग्रेस"
page_76_line_6.png,वगळून इतर विरोधी पक्षांची संयुक्त महाराष्ट्र समिती (लढ्याचे नेतृत्व केळेली) ६
page_76_line_7.png,फेब्रुवारी १९५६ रोजी तयार झाली.
page_76_line_8.png,१८ नोव्हेंबर १९५५ रोजी पोलिसांचा बंदीहुंकूम मोडून संयुक्त महाराष्ट्र
page_76_line_9.png,समितीने मुंबईला मोर्चा काढला. यावेळी ५०० सत्याग्रहींना अटक करण्यात आली.
page_76_line_10.png,इथूनच काँग्रेसमधील प्रतिनिधींबरोबर पूर्ण फारकत होऊन संयुक्त महाराष्ट्र
page_76_line_11.png,समितीच्या लढाऊ पर्वाला सुरुवात झाली. २१ नोव्हेंबर १९५५ रोजी मुंबईमध्ये
page_76_line_12.png,समितीच्या वतीने हरताळ जाहीर करण्यात आला. हजारो लोक विधान भवनाच्या
page_76_line_13.png,दिशेने मोर्च्याने निघाले. पोलिसांच्या लाठीमारालाही त्यांनी दाद दिली नाही.
page_76_line_14.png,मोरारजी देसाई आणि सदोबा पाटलांच्या संयुक्त महाराष्ट्राला असलेल्या उर्मट
page_76_line_15.png,विरोधामुळे लोक चिडले होते. सदोबा पाटील तर म्हणाले होते की पाच हजार वर्षे
page_76_line_16.png,उलटली तरी मुंबई महाराष्ट्राला मिळणार नाही. यामुळे मुंबईसह संयुक्त
page_76_line_17.png,महाराष्ट्राची मागणी करणारी कामगार जनता खवळली होती. लोक अश्रूधुरालाही
page_76_line_18.png,जुमानत नव्हते. अशा या खवळलेल्या समुद्रावर पोलिसांनी गोळीबार केला. १५
page_76_line_19.png,हुतात्मे झाले. ३०० लोक जखमी झाले. या घटनेनंतर काँग्रेसच्या ११६ आमदारांनी
page_76_line_20.png,आमदारकीचे राजीनामे दिले. एकंदरीने २२ जानेवारी १९५६ पर्यंत १०५ लोक
page_76_line_21.png,हुतात्मे झाले. इतके तीव्र आंदोलन नोव्हेंबर १९५५ पासून झाले. या आंदोलनात
page_76_line_22.png,धारातीर्थी पडलेल्या १०५ हुतात्म्यांच्या स्मरणार्थच फ्लोरा फाउंटनचा 'हुतात्मा
page_76_line_23.png,चौक' बनला.
page_76_line_24.png,जानेवारी १९५६ च्या काळात बहुसंख्य लोक गोळीबारात मारले गेले. याचे
page_76_line_25.png,कारण १६ जानेवारी १९५६ रोजी नेहरूंचा निर्णय आकाड़ावाणीवर जाहीर झाला
page_76_line_26.png,आणि खवळलेल्या जनतेने शहरात अनेक प्रकारे आपला राग व्यक्त केला. हा निर्णय
page_76_line_27.png,जाहीर होण्याआधी १५ जानेवारी १९५६ रोजी काँग्रेसमधल्या संयुक्त महाराष्ट्राला
page_76_line_28.png,पाठिंबा देणाऱ्या पुढाऱ्यांनी चौपाटीला सभा घेतली. त्याच दिवशी समितीचे १२ नेते
page_76_line_29.png,आणि इतर ४३५ कार्यकर्ते प्रतिबंधक स्थानबद्धतेच्या नियमाने पकडून जेलमध्ये
page_77_line_1.png,जेलमध्ये जाणे अण्णांच्या दृष्टीने नवीन नव्हते. त्यांनी चक्की पिसण्याची
page_77_line_2.png,सक्तमजुरीची शिक्षासुद्धा पारतंत्र्याच्या काळात भोगली होती. पण स्वातंत्र्याच्या
page_77_line_3.png,सरकारने भाषावर प्रांत रचनेच्या स्वातंत्र्यासाठी जीवावर उदार होऊन लढणाऱ्या
page_77_line_4.png,क्रांतिसिंहांना अटक करणे त्यांना नवीन होते. पुढाऱ्यांना जेलमध्ये डांबून बाहेर
page_77_line_5.png,जनतेला गोळ्या घालून मारणारे स्वातंत्र्यातले सरकार असणे हे त्यांना पिळवटून
page_77_line_6.png,टाकणारे होते. खऱ्याखुऱ्या स्वातंत्र्याच्या प्राप्तीसाठी हा क्रांतिकारी फकीर पुन्हा
page_77_line_7.png,सरकारी दडपझाहीच्या झळा सोसू लागला होता.
page_77_line_8.png,१६ जानेवारी रोजी मुंबई केंद्रशासित राहणार असल्याची घोषणा पंतप्रधान
page_77_line_9.png,नेहरूंनी केल्यावर चळवळ तीव्र होऊन २२ जानेवारीपर्यंत १०५ लोक मारले गेले.
page_77_line_10.png,पुढाऱ्यांना अटका झाल्या. परिणामी त्या वेळी केंद्र सरकारमध्ये मंत्री असलेल्या ना.
page_77_line_11.png,सी. डी. देशमुखांनी २३ जानेवारी १९५६ रोजी मंत्रिमंडळाचा राजीनामा पंडित
page_77_line_12.png,नेहरूंकडे पाठवला. १२ एप्रिल १९५६ रोजी हैद्राबाद विधानसभेने मुंबई महाराष्ट्राला
page_77_line_13.png,देण्याच्या मागणीला पाठिंबा दिला. २५ जुले १९५६ रोजी सी. डी. देशमुखांचा
page_77_line_14.png,राजीनामा स्वीकारला गेल्यानंतर त्यांनी लोकसभेत घणाघाती भाषण केले. २७ जुले
page_77_line_15.png,१९५६ रोजी संयुक्त महाराष्ट्र समितीच्या वतीने दिल्लीला जोरदार निदर्शने केली. ७
page_77_line_16.png,ऑगस्ट १९५६ रोजी लोकसभेने मुंबई राज्य हे मोठे द्विभाषिक म्हणून निर्माण
page_77_line_17.png,करण्याचा निर्णय घेतला. ३० ऑगस्ट रोजी महाराष्ट्र प्रदेश काँग्रेस कमिटीने या
page_77_line_18.png,निर्णयाला पाठिंबा दिला. काँग्रेसने महाराष्ट्रीय जनतेच्या आशा-आकांक्षाशी गद्दारी
page_77_line_19.png,केली.
page_77_line_20.png,२९ आणि ३० सप्टेंबर १९५६ असे दोन दिवस मुंबईच्या शिवाजी पार्क
page_77_line_21.png,मैदानावर द्विभाषिकाविरुद्ध परिषद झाली. या पाठोपाठ महाराष्ट्राच्या जनतेला
page_77_line_22.png,फसवण्यासाठी कट शिजू लागला. या कटाचा भाग म्हणून १६ ऑक्टोबर १९५६
page_77_line_23.png,रोजी श्री. यशवंतराव चव्हाण यांना विधिमंडळ काँग्रेसचे नेते म्हणून निवडण्यात
page_77_line_24.png,आले आणि १ नोव्हेंबर १९५६ रोजी महाद्विभाषिक मुंबई राज्य तयार केले गेले. या
page_77_line_25.png,महाद्विभाषिकाचे मुख्यमंत्री यशवंतराव चव्हाण होण्यातून मराठी माणसांना फसवता
page_77_line_26.png,येईल अशी शक्तींची जुळणी केली गेली. पण मराठी जनता यामुळे फसणार नव्हती हे
page_77_line_27.png,पुढच्या सर्व घटनांवरून स्पष्ट झालेच.
page_78_line_1.png,स्वातंत्रय चळवळीत सनदशीर मार्गाने सहभागी झालेले आणि प्रतिसरकारची
page_78_line_2.png,चळवळ चिरडली जाईल म्हणून मागे घ्यावी असे मत त्या काळात मांडणारे श्री.
page_78_line_3.png,यडववंतराव चव्हाण महाद्विभाषिकाचे मुख्यमंत्री झाले. जानेवारीच्या १६ तारखेपासून
page_78_line_4.png,ते १६ ऑक्टोबर १९५६ पर्यंत क्रांतिसिंह नाना पाटील नाशिक रोड सेंट्रल जेलमध्ये
page_78_line_5.png,होते. याच काळात यशवंतरावांना मुख्यमंत्री बनविण्यासाठी लागणाऱ्या सर्व
page_78_line_6.png,"घडामोडी झाल्या. सशस्त्र प्रतिसरकारचा स्वातंत्र्यवीर, १९३० सालापासून पायाला"
page_78_line_7.png,भिंगरी बांधून स्वातंत्र्याची काँग्रेस ज्याने तळागाळांत पोहोचवली तो क्रांतिसिंह
page_78_line_8.png,बंदिवान करूनच मराठी जनतेविरुद्ध या कारवाया झाल्या. विशेष म्हणजे ज्या
page_78_line_9.png,दिवशी यड्वावंतरावांना काँग्रेस विधीमंडळ पक्षाचे नेते बनवले गेले त्याच १६
page_78_line_10.png,ऑक्टोबरला क्रांतिसिंहांनी नाशिक रोड सेंट्रल जेलमधून आपल्या मित्राला एक पत्र
page_78_line_11.png,पाठवले. १९५७ च्या येऊ घातलेल्या निवडणुकीत उमेदवार म्हणून उभे राहण्याचे
page_78_line_12.png,"आवाहन, 'डिपॉझिटसाठीसुद्धा पैसे नसल्यामुळे, मी स्वीकारू शकत नाही असे या"
page_78_line_13.png,पत्रात त्यांनी म्हटले आहे! त्या काळातल्या मराठी समाजाच्या जीवनातला हा एक
page_78_line_14.png,भयंकर विदारक योगायोग होता असेच या संदर्भात म्हणावे लागेल.
page_78_line_15.png,डॉ. जयसिंगराव पवार संपादित 'क्रांतिसिंह नाना पाटील' या स्मृती ग्रंथाला
page_78_line_16.png,"शुभेच्छा देताना श्री. यशवंतराव चव्हाण म्हणतात, ""...श्री. नाना पाटील हे सातारा"
page_78_line_17.png,जिल्ह्याने स्वातंत्र्य चळवळीत केलेल्या मोठ्या कामाचे प्रतीक आहेत. सातारा येथील
page_78_line_18.png,चळवळीचे नाव देझ्ञात सर्व ठिकाणी पोहोचले ते नाना पाटील यांच्यामुळे मला माझ्या
page_78_line_19.png,विद्यार्थीदशेपासून त्यांच्याशी साहचर्य लाभले होते आणि तसेच साहचर्य पुढेही
page_78_line_20.png,लाभत गेले. स्वातंत्र्यप्राप्तीनंतर ते भारतीय कम्युनिस्ट पक्षाचे सदस्य झाळे आणि
